latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-31.936,121.551,399.3,3.0,1.6,2020-01-08,240,Terra,MODIS,100,6.0NRT,313.3,1113.7,D
-31.939,121.583,375.2,3.0,1.6,2020-01-08,240,Terra,MODIS,100,6.0NRT,305.8,568.6,D
-31.951,121.55,351.2,3.0,1.6,2020-01-08,240,Terra,MODIS,94,6.0NRT,303.6,217.1,D
-32.326,123.174,380.3,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,307.7,986.0,D
-32.329,123.215,376.0,3.9,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,300.5,856.7,D
-32.343,123.172,355.6,3.8,1.8,2020-01-08,240,Terra,MODIS,97,6.0NRT,303.9,421.7,D
-32.345,123.214,364.6,3.9,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,301.1,598.4,D
-32.36,123.171,348.9,3.8,1.8,2020-01-08,240,Terra,MODIS,92,6.0NRT,298.4,309.5,D
-32.362,123.213,364.9,3.9,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,296.8,602.1,D
-32.331,123.166,365.3,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,306.6,605.2,D
-32.334,123.208,379.5,3.9,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,302.2,957.2,D
-32.348,123.165,349.9,3.8,1.8,2020-01-08,240,Terra,MODIS,93,6.0NRT,301.5,325.3,D
-32.35,123.207,382.7,3.9,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,303.3,1059.9,D
-32.465,123.157,371.2,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,306.1,737.0,D
-32.476,123.074,376.1,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,303.6,827.1,D
-32.479,123.115,381.7,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,300.1,987.6,D
-32.446,123.03,376.4,3.8,1.8,2020-01-08,240,Terra,MODIS,94,6.0NRT,303.5,820.0,D
-32.47,123.152,364.5,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,302.4,576.6,D
-32.482,123.068,379.9,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,306.0,922.9,D
-32.484,123.109,386.0,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,296.5,1130.4,D
-32.496,123.026,363.8,3.8,1.8,2020-01-08,240,Terra,MODIS,94,6.0NRT,307.7,522.7,D
-32.498,123.067,377.0,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,307.6,841.2,D
-32.501,123.108,357.2,3.8,1.8,2020-01-08,240,Terra,MODIS,98,6.0NRT,294.5,428.4,D
-32.517,123.107,424.5,3.8,1.8,2020-01-08,240,Terra,MODIS,94,6.0NRT,312.5,2901.9,D
-32.52,123.148,394.3,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,295.9,1433.2,D
-32.534,123.106,461.2,3.8,1.8,2020-01-08,240,Terra,MODIS,94,6.0NRT,318.5,5936.8,D
-32.537,123.147,382.7,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,294.6,1037.2,D
-32.435,121.412,357.8,2.9,1.6,2020-01-08,240,Terra,MODIS,98,6.0NRT,313.3,273.0,D
-32.551,123.104,483.0,3.8,1.8,2020-01-08,240,Terra,MODIS,94,6.0NRT,317.7,8557.0,D
-32.553,123.146,377.8,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,295.5,914.6,D
-32.569,123.401,381.5,4.0,1.9,2020-01-08,240,Terra,MODIS,94,6.0NRT,300.1,1053.4,D
-32.571,123.444,373.3,4.0,1.9,2020-01-08,240,Terra,MODIS,100,6.0NRT,305.5,825.4,D
-32.565,123.062,392.9,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,304.7,1387.2,D
-32.567,123.103,408.0,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,298.6,2032.4,D
-32.504,123.059,377.5,3.8,1.8,2020-01-08,240,Terra,MODIS,94,6.0NRT,309.6,852.2,D
-32.506,123.101,366.6,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,302.6,606.5,D
-32.508,123.142,359.7,3.8,1.8,2020-01-08,240,Terra,MODIS,99,6.0NRT,288.6,475.0,D
-32.52,123.058,430.6,3.8,1.8,2020-01-08,240,Terra,MODIS,94,6.0NRT,317.4,3273.1,D
-32.522,123.099,443.3,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,318.0,4261.2,D
-32.525,123.141,405.0,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,299.1,1877.7,D
-32.434,121.405,351.1,2.9,1.6,2020-01-08,240,Terra,MODIS,93,6.0NRT,313.9,199.7,D
-32.537,123.057,471.7,3.8,1.8,2020-01-08,240,Terra,MODIS,94,6.0NRT,326.6,7060.7,D
-32.539,123.098,500.0,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,323.4,11091.6,D
-32.541,123.14,389.4,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,297.1,1271.4,D
-32.555,123.395,347.7,4.0,1.9,2020-01-08,240,Terra,MODIS,90,6.0NRT,301.4,290.0,D
-32.557,123.438,350.4,4.0,1.9,2020-01-08,240,Terra,MODIS,93,6.0NRT,303.6,335.3,D
-32.553,123.056,449.0,3.8,1.8,2020-01-08,240,Terra,MODIS,94,6.0NRT,313.9,4735.7,D
-32.556,123.097,477.5,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,315.9,7838.0,D
-32.558,123.138,382.9,3.8,1.8,2020-01-08,240,Terra,MODIS,100,6.0NRT,295.2,1066.8,D
-32.574,123.437,374.1,4.0,1.9,2020-01-08,240,Terra,MODIS,94,6.0NRT,302.8,845.7,D
-32.494,121.4,347.8,2.9,1.6,2020-01-08,240,Terra,MODIS,90,6.0NRT,315.4,171.3,D
-32.605,122.313,361.7,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,311.6,409.8,D
-32.599,122.308,347.9,3.4,1.7,2020-01-08,240,Terra,MODIS,90,6.0NRT,310.6,212.5,D
-32.614,122.307,369.1,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,312.9,534.3,D
-32.617,122.344,391.7,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,313.1,1107.3,D
-32.63,122.305,361.3,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,313.5,408.4,D
-32.633,122.342,452.2,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,320.5,4266.1,D
-32.634,122.124,372.9,3.3,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,312.4,578.7,D
-32.648,122.341,422.4,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,317.4,2339.2,D
-32.651,122.378,365.1,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,307.6,482.0,D
-32.65,122.123,359.9,3.3,1.7,2020-01-08,240,Terra,MODIS,99,6.0NRT,308.6,359.7,D
-32.655,122.194,349.6,3.3,1.7,2020-01-08,240,Terra,MODIS,92,6.0NRT,311.0,240.3,D
-32.657,122.23,385.9,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,315.0,925.9,D
-32.664,122.34,423.3,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,318.2,2387.3,D
-32.667,122.376,420.4,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,312.5,2270.7,D
-32.779,124.307,352.4,4.6,2.0,2020-01-08,240,Terra,MODIS,94,6.0NRT,308.8,423.9,D
-32.673,122.229,354.9,3.4,1.7,2020-01-08,240,Terra,MODIS,96,6.0NRT,309.2,314.0,D
-32.678,122.302,366.2,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,314.1,499.0,D
-32.68,122.338,411.2,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,318.7,1811.1,D
-32.683,122.375,409.7,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,310.8,1777.2,D
-32.781,124.013,368.8,4.4,1.9,2020-01-08,240,Terra,MODIS,100,6.0NRT,309.1,795.1,D
-32.797,124.306,371.9,4.6,2.0,2020-01-08,240,Terra,MODIS,100,6.0NRT,308.6,919.0,D
-32.686,122.192,351.0,3.3,1.7,2020-01-08,240,Terra,MODIS,93,6.0NRT,307.8,271.6,D
-32.693,122.3,367.9,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,310.0,536.6,D
-32.696,122.337,432.0,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,324.4,2879.6,D
-32.698,122.374,462.0,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,328.0,5157.4,D
-32.799,124.012,369.9,4.4,1.9,2020-01-08,240,Terra,MODIS,100,6.0NRT,307.2,825.8,D
-32.801,124.06,347.7,4.4,1.9,2020-01-08,240,Terra,MODIS,90,6.0NRT,306.9,300.6,D
-32.815,124.305,368.9,4.6,2.0,2020-01-08,240,Terra,MODIS,100,6.0NRT,307.1,827.9,D
-32.629,122.117,358.1,3.3,1.7,2020-01-08,240,Terra,MODIS,98,6.0NRT,312.6,317.3,D
-32.642,122.334,421.2,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,319.8,2276.3,D
-32.644,122.371,380.8,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,309.7,809.4,D
-32.644,122.116,370.9,3.3,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,311.2,538.6,D
-32.647,122.152,353.1,3.3,1.7,2020-01-08,240,Terra,MODIS,93,6.0NRT,308.6,260.1,D
-32.649,122.187,357.1,3.3,1.7,2020-01-08,240,Terra,MODIS,98,6.0NRT,310.8,332.6,D
-32.651,122.223,360.6,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,312.8,391.8,D
-32.653,122.26,352.8,3.4,1.7,2020-01-08,240,Terra,MODIS,95,6.0NRT,312.5,276.8,D
-32.658,122.333,395.7,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,315.3,1227.7,D
-32.66,122.37,404.4,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,311.8,1559.0,D
-32.658,122.079,354.3,3.3,1.7,2020-01-08,240,Terra,MODIS,94,6.0NRT,313.8,264.4,D
-32.667,122.222,379.5,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,312.3,758.3,D
-32.669,122.258,347.5,3.4,1.7,2020-01-08,240,Terra,MODIS,90,6.0NRT,311.5,224.4,D
-32.671,122.295,347.3,3.4,1.7,2020-01-08,240,Terra,MODIS,90,6.0NRT,313.0,216.7,D
-32.673,122.332,404.5,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,317.6,1548.0,D
-32.676,122.368,442.6,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,316.4,3592.6,D
-32.777,124.299,352.0,4.6,2.0,2020-01-08,240,Terra,MODIS,94,6.0NRT,309.0,408.0,D
-32.687,122.293,361.1,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,310.5,416.8,D
-32.689,122.33,410.5,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,320.7,1799.2,D
-32.692,122.367,423.4,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,319.2,2431.3,D
-32.781,124.005,363.5,4.4,1.9,2020-01-08,240,Terra,MODIS,100,6.0NRT,308.6,661.5,D
-32.783,124.053,347.1,4.4,1.9,2020-01-08,240,Terra,MODIS,90,6.0NRT,309.4,300.5,D
-32.795,124.298,370.7,4.6,2.0,2020-01-08,240,Terra,MODIS,100,6.0NRT,309.0,879.6,D
-32.705,122.329,407.9,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,316.2,1708.4,D
-32.707,122.366,500.0,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,336.4,9512.8,D
-32.71,122.403,412.8,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,309.7,1938.7,D
-32.799,124.004,366.2,4.4,1.9,2020-01-08,240,Terra,MODIS,100,6.0NRT,307.2,733.5,D
-32.801,124.052,353.8,4.4,1.9,2020-01-08,240,Terra,MODIS,95,6.0NRT,307.2,427.3,D
-32.813,124.297,374.1,4.6,2.0,2020-01-08,240,Terra,MODIS,100,6.0NRT,308.0,984.9,D
-32.721,122.327,369.1,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,308.5,581.4,D
-32.723,122.365,479.9,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,328.5,6982.5,D
-32.726,122.402,410.4,3.4,1.7,2020-01-08,240,Terra,MODIS,100,6.0NRT,307.7,1855.4,D
-32.258,152.023,363.5,1.1,1.0,2020-01-08,340,Aqua,MODIS,100,6.0NRT,303.5,91.4,D
-30.089,150.09,348.3,1.2,1.1,2020-01-08,340,Aqua,MODIS,90,6.0NRT,303.7,61.7,D
-29.057,150.79,355.0,1.1,1.0,2020-01-08,340,Aqua,MODIS,96,6.0NRT,314.2,55.4,D
-29.048,150.789,362.0,1.1,1.0,2020-01-08,340,Aqua,MODIS,100,6.0NRT,312.4,78.4,D
-29.049,150.778,364.2,1.1,1.0,2020-01-08,340,Aqua,MODIS,100,6.0NRT,310.9,83.5,D
-27.442,148.003,352.4,1.5,1.2,2020-01-08,340,Aqua,MODIS,92,6.0NRT,311.1,86.0,D
-25.605,153.035,354.2,1.0,1.0,2020-01-08,340,Aqua,MODIS,96,6.0NRT,306.6,64.2,D
-25.435,149.208,347.4,1.2,1.1,2020-01-08,340,Aqua,MODIS,90,6.0NRT,314.8,43.6,D
-25.431,149.159,369.3,1.2,1.1,2020-01-08,340,Aqua,MODIS,100,6.0NRT,316.7,116.8,D
-25.411,149.24,352.6,1.2,1.1,2020-01-08,340,Aqua,MODIS,95,6.0NRT,314.9,59.4,D
-25.389,149.177,348.5,1.2,1.1,2020-01-08,340,Aqua,MODIS,91,6.0NRT,315.3,45.9,D
-24.944,149.477,356.6,1.1,1.1,2020-01-08,340,Aqua,MODIS,97,6.0NRT,318.7,65.1,D
-24.945,149.466,369.4,1.1,1.1,2020-01-08,340,Aqua,MODIS,100,6.0NRT,319.3,108.6,D
-24.658,151.521,347.0,1.0,1.0,2020-01-08,340,Aqua,MODIS,91,6.0NRT,302.1,47.1,D
-21.392,147.093,348.7,1.4,1.2,2020-01-08,340,Aqua,MODIS,92,6.0NRT,317.9,53.1,D
-19.72,143.752,359.6,2.3,1.5,2020-01-08,340,Aqua,MODIS,99,6.0NRT,303.6,255.2,D
-19.722,143.73,372.7,2.3,1.5,2020-01-08,340,Aqua,MODIS,100,6.0NRT,302.7,390.8,D
-19.723,143.746,354.3,2.3,1.5,2020-01-08,340,Aqua,MODIS,97,6.0NRT,304.6,211.0,D
-19.71,143.744,349.8,2.3,1.5,2020-01-08,340,Aqua,MODIS,94,6.0NRT,297.6,182.8,D
-35.794,147.591,356.4,2.0,1.4,2020-01-08,340,Aqua,MODIS,98,6.0NRT,275.9,176.2,D
-31.491,152.889,398.3,1.0,1.0,2020-01-08,340,Aqua,MODIS,94,6.0NRT,312.9,231.5,D
-30.534,150.842,363.9,1.1,1.1,2020-01-08,340,Aqua,MODIS,100,6.0NRT,313.1,89.1,D
-14.968,144.287,351.2,1.8,1.3,2020-01-08,345,Aqua,MODIS,96,6.0NRT,292.2,126.6,D
-14.947,144.267,355.4,1.8,1.3,2020-01-08,345,Aqua,MODIS,98,6.0NRT,293.0,144.2,D
-16.094,144.773,349.2,1.7,1.3,2020-01-08,345,Aqua,MODIS,94,6.0NRT,300.6,98.0,D
-35.908,136.614,392.1,1.8,1.3,2020-01-08,515,Aqua,MODIS,100,6.0NRT,313.1,438.8,D
-35.822,136.858,361.3,1.8,1.3,2020-01-08,515,Aqua,MODIS,100,6.0NRT,310.2,169.2,D
-35.792,136.614,354.3,1.8,1.3,2020-01-08,515,Aqua,MODIS,96,6.0NRT,313.3,117.3,D
-35.78,136.61,360.5,1.8,1.3,2020-01-08,515,Aqua,MODIS,94,6.0NRT,314.7,157.2,D
-32.869,124.268,378.6,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,299.8,0.0,D
-32.855,124.298,378.0,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,280.2,0.0,D
-32.857,124.282,370.1,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,295.2,0.0,D
-32.858,124.266,373.2,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,305.9,0.0,D
-32.841,124.328,384.0,1.5,1.2,2020-01-08,515,Aqua,MODIS,94,6.0NRT,303.6,257.4,D
-32.842,124.312,426.6,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,319.5,0.0,D
-32.844,124.296,427.8,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,321.2,0.0,D
-32.846,124.28,389.5,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,313.4,0.0,D
-32.83,124.327,389.3,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,315.1,0.0,D
-32.831,124.311,434.7,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,328.4,0.0,D
-32.833,124.295,461.2,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,334.3,0.0,D
-32.835,124.279,403.6,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,316.4,0.0,D
-32.819,124.325,388.9,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,317.9,0.0,N
-32.821,124.309,463.3,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,339.3,0.0,N
-32.822,124.293,424.1,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,326.8,0.0,N
-32.824,124.277,383.4,1.5,1.2,2020-01-08,515,Aqua,MODIS,100,6.0NRT,315.0,0.0,N
-32.817,124.318,441.4,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,328.7,1019.6,D
-32.819,124.302,443.5,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,338.3,1067.2,D
-32.82,124.286,414.4,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,325.2,574.9,D
-32.806,124.316,390.8,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,321.9,303.2,D
-32.808,124.3,429.0,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,335.1,786.9,D
-32.809,124.284,375.4,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,321.9,190.6,D
-32.795,124.315,367.1,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,320.3,133.5,D
-32.797,124.299,407.6,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,330.0,478.1,D
-32.798,124.283,362.7,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,322.1,115.0,D
-32.786,124.297,377.4,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,323.5,199.0,D
-32.775,124.296,374.0,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,321.0,171.9,D
-32.764,124.294,362.6,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,318.9,104.8,D
-32.752,124.195,375.8,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,322.9,189.2,D
-32.751,124.189,367.9,1.5,1.2,2020-01-08,520,Aqua,MODIS,100,6.0NRT,322.8,138.8,D
-32.751,124.091,353.4,1.5,1.2,2020-01-08,520,Aqua,MODIS,90,6.0NRT,313.6,82.9,D
-32.712,122.417,388.0,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,305.6,467.7,D
-32.714,122.397,392.6,1.9,1.4,2020-01-08,520,Aqua,MODIS,94,6.0NRT,307.3,530.4,D
-32.603,123.435,375.2,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.0NRT,307.2,255.7,D
-32.604,123.417,400.8,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.0NRT,311.2,515.7,D
-32.606,123.399,348.6,1.7,1.3,2020-01-08,520,Aqua,MODIS,91,6.0NRT,297.9,101.7,D
-32.617,123.291,367.2,1.7,1.3,2020-01-08,520,Aqua,MODIS,99,6.0NRT,305.9,201.1,D
-32.619,123.273,393.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,305.7,433.2,D
-32.7,122.416,418.2,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,304.7,963.7,D
-32.702,122.395,437.9,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,319.2,1456.9,D
-32.591,123.433,415.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,317.8,720.6,D
-32.593,123.415,412.9,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,317.9,683.4,D
-32.595,123.398,368.7,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,299.9,203.3,D
-32.607,123.271,363.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,303.9,172.5,D
-32.688,122.414,382.3,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,302.9,383.0,D
-32.69,122.394,452.3,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,328.1,1909.4,D
-32.58,123.432,390.6,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,314.2,376.0,D
-32.581,123.414,360.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,295.6,143.5,D
-32.677,122.392,442.7,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,323.7,1591.6,D
-32.679,122.371,395.6,1.9,1.4,2020-01-08,520,Aqua,MODIS,94,6.0NRT,302.3,557.2,D
-32.568,123.43,365.9,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,311.5,168.4,D
-32.57,123.412,361.6,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,305.0,148.9,D
-32.665,122.39,423.0,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,318.0,1059.0,D
-32.667,122.369,438.6,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,326.1,1470.9,D
-32.581,123.174,392.3,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.0NRT,306.4,437.9,D
-32.591,123.063,398.8,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,314.6,511.8,D
-32.652,122.389,358.3,1.9,1.4,2020-01-08,520,Aqua,MODIS,98,6.0NRT,311.2,162.2,D
-32.654,122.368,421.2,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,322.7,1021.8,D
-32.569,123.173,405.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,315.6,597.2,D
-32.579,123.061,401.9,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,319.3,549.7,D
-32.581,123.042,369.6,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,314.2,207.6,D
-32.642,122.366,398.8,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,316.3,599.5,D
-32.644,122.345,395.8,2.0,1.4,2020-01-08,520,Aqua,MODIS,94,6.0NRT,315.9,558.7,D
-32.583,123.187,349.3,1.7,1.3,2020-01-08,520,Aqua,MODIS,91,6.0NRT,297.1,101.7,D
-32.585,123.168,370.7,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.0NRT,295.9,231.2,D
-32.594,123.075,381.9,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.0NRT,314.6,316.7,D
-32.596,123.056,360.3,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,308.2,148.5,D
-32.662,122.383,421.5,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,322.8,1025.2,D
-32.664,122.362,389.3,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,317.8,465.8,D
-32.573,123.166,420.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.0NRT,317.5,848.6,D
-32.583,123.073,370.9,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,311.5,224.6,D
-32.584,123.055,395.7,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,316.6,465.7,D
-32.65,122.381,377.8,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,313.5,325.1,D
-32.651,122.36,417.5,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,323.3,940.2,D
-32.56,123.183,375.5,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,308.1,264.1,D
-32.562,123.165,445.7,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,328.9,1420.5,D
-32.563,123.146,406.9,1.7,1.3,2020-01-08,520,Aqua,MODIS,94,6.0NRT,321.0,627.7,D
-32.573,123.053,411.7,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,323.6,694.5,D
-32.574,123.034,355.6,1.8,1.3,2020-01-08,520,Aqua,MODIS,97,6.0NRT,314.9,113.4,D
-32.639,122.359,407.1,1.9,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,316.1,736.4,D
-32.641,122.338,374.2,2.0,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,315.8,297.2,D
-32.548,123.182,400.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,312.0,529.2,D
-32.55,123.163,468.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,337.8,2126.7,D
-32.552,123.145,411.6,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,322.4,700.4,D
-32.561,123.051,399.9,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,322.3,516.0,D
-32.563,123.033,379.4,1.8,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,319.7,289.3,D
-32.627,122.357,352.2,1.9,1.4,2020-01-08,520,Aqua,MODIS,94,6.0NRT,296.2,123.9,D
-32.629,122.336,369.7,2.0,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,313.2,252.5,D
-32.536,123.18,389.7,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,313.8,399.9,D
-32.538,123.162,474.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,341.9,2352.6,D
-32.54,123.143,431.3,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,330.9,1076.5,D
-32.542,123.125,367.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,97,6.0NRT,318.4,202.0,D
-32.616,122.335,371.9,2.0,1.4,2020-01-08,520,Aqua,MODIS,100,6.0NRT,315.9,274.8,D
-32.525,123.179,384.7,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,309.8,348.3,D
-32.526,123.16,451.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,336.4,1581.5,D
-32.528,123.142,451.4,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,341.3,1589.6,D
-32.53,123.123,373.1,1.7,1.3,2020-01-08,520,Aqua,MODIS,100,6.0NRT,321.9,244.8,D
